Gender,Subject,Task,FileName,Word,Context,Vowel,F1_5,F2_5,F1_15,F2_15,F1_25,F2_25,F1_35,F2_35,F1_45,F2_45,Vowel_Duration,F1_mid
female,f3,p,picture_task_f3_3,dull,e,\vt,548.19,1771.96,690.42,1653.95,804.59,1610.95,849.19,1535.56,908.76,1446.48,200.79,765.14
female,f3,p,picture_task_f3_3,dam,b,\ae,620.79,1740,767.36,1795.01,848.95,1353.66,929.07,1692.16,924.39,1706.73,244.37,734.75
female,f3,p,picture_task_f3_3,dull,b,\vt,558.12,1702.84,744.55,1614.51,812.74,1496.66,844.45,1387.41,870.11,1356.96,203.43,730.22
female,f3,p,picture_task_f3_3,dutch,e,\vt,537.49,1126.95,649.96,1629.76,751.93,1602.25,788.82,1564.69,834.37,1513.28,143.27,750.28
female,f3,p,picture_task_f3_3,budge,e,\vt,628.63,1150.44,747.17,1211.32,767.08,1255.61,778.13,1263.4,813.07,1275.4,145.58,731.92
female,f3,p,picture_task_f3_3,dash,e,\ae,593.51,1917.83,761.62,1738.76,883.38,1380.05,934.34,1746.32,958.63,1716.88,261.77,732.27
female,f3,p,picture_task_f3_3,back,e,\ae,751.16,1529.38,855.41,1603.22,920.59,1637.78,947.6,1644.02,986.38,1649.65,154.81,743.87
female,f3,p,picture_task_f3_3,dab,e,\ae,554.14,1773.69,700.35,837.48,777.54,1686.92,873.93,1638.07,902.75,1614.1,244.48,771.23
female,f3,p,picture_task_f3_3,badge,e,\ae,723.22,1708.43,809.75,1726.56,929.13,1141.29,940.1,1640.95,956.79,1735.87,255.4,699.89
female,f3,p,picture_task_f3_3,bag,b,\ae,801.75,1609.49,914.37,1670.76,929.48,1316.49,942.14,1543.23,950.22,1431.86,235.16,723.31
female,f3,p,picture_task_f3_3,back,b,\ae,760.86,1627.72,848.79,1691.34,910.76,1699.28,942.45,1695.4,957.24,1692.71,158.22,727.34
female,f3,p,picture_task_f3_3,but,b,\vt,665,1207.5,749.89,1241.06,793.17,1324.3,803.53,1357.34,824.51,1365.07,118.84,740.08
female,f3,p,picture_task_f3_3,buck,e,\vt,662.53,1211.75,763.69,1284.23,801.47,1313.9,834.26,1324.47,854.97,1326.69,102.09,739.77
female,f3,p,picture_task_f3_4,dam,e,\ae,569.94,1663.45,687.37,1446.59,808.62,1757.26,876.23,1717.41,925.83,1676.98,222.91,726.09
female,f3,p,picture_task_f3_4,dub,b,\vt,558.45,1706.63,661.2,1626.02,800.39,1601,812,1535.12,854.62,1482.47,155.68,699.52
female,f3,p,picture_task_f3_4,bad,b,\ae,794.37,1619.41,920.76,1645.15,973.87,1640.84,994.19,1672.15,1004.96,1682.41,282.33,773.63
female,f3,p,picture_task_f3_4,budge,b,\vt,579.88,1114.08,667.32,1147.98,728.39,1205.48,754.53,1248.73,781.8,1277.99,143.81,675.81
female,f3,p,picture_task_f3_4,dad,b,\ae,582.61,1706.05,750.57,1701.71,813.98,1448.28,922.7,1669.05,946.03,1652.31,256.48,794.16
female,f3,p,picture_task_f3_4,bat,e,\ae,766.83,1576.62,846.8,1594.38,950.09,1369.81,978.51,1510.36,744.58,1472.45,201.22,717.34
female,f3,p,picture_task_f3_4,dug,e,\vt,502.51,1710.79,624.66,1547.57,753.95,1551.34,823.22,1515.43,887.6,1495.72,156.46,755.28
female,f3,p,picture_task_f3_4,duck,b,\vt,548.33,1775.64,625.12,1668.78,690.66,1647.57,771.66,1638.14,795.42,1533.11,103.91,817.9
female,f3,p,picture_task_f3_4,dutch,b,\vt,518.72,1714.87,600.87,1591.77,676.66,1636.65,767.66,1655.37,788.82,1594.05,115.06,756.48
female,f3,p,picture_task_f3_4,dan,b,\ae,575.53,1802.76,764.44,1867.5,850.88,1550.43,974.31,1732.86,1007.38,1727.51,265.58,736.5
female,f3,p,picture_task_f3_4,duck,e,\vt,428.69,1793.46,489.34,1800.75,623.07,1775.65,698.94,1676.55,799.1,1636.65,134.61,690.78
female,f3,p,picture_task_f3_4,dash,b,\ae,589.12,1756.01,713.35,1837.49,802.51,1814.55,882.4,1777.39,954.7,1769.58,221.85,751.18
female,f3,p,picture_task_f3_4,dub,e,\vt,502.93,1828.7,661.7,1839.46,788.59,1693.69,834.28,1638.58,844.18,1595.49,160.4,666.49
female,f3,p,picture_task_f3_4,bud,b,\vt,651.5,1190.99,753.06,1241.55,776.78,1337.86,785.05,1354.67,804.05,1350.17,147.62,681.69
female,f3,p,picture_task_f3_4,bud,e,\vt,699.15,1214.04,779.29,1260.64,795.54,1294.38,809.22,1316.91,831.71,1338.67,142.27,625.29
female,f3,p,picture_task_f3_4,bat,b,\ae,782.37,1579.4,908.42,1701.68,963.22,1700.95,975.87,1696.05,985.55,1687.02,207.69,772.4
female,f3,p,picture_task_f3_4,but,e,\vt,580.81,1226.93,622.48,1243.85,667.71,1269.54,721.54,1334.04,756.19,1374.91,146.51,705.13
female,f3,p,picture_task_f3_4,bad,e,\ae,720.77,1613.77,883.62,1657.71,938.81,1629.11,955.98,1619.54,981.39,1632.17,283.32,663.98
female,f3,p,picture_task_f3_4,buck,b,\vt,585.08,1243.9,661.14,1250.16,742.7,1285.68,823.95,1358.7,841.77,1376.55,95.09,668.09
female,f3,p,picture_task_f3_4,dug,b,\vt,567.49,1753.02,698.91,1429.84,812.51,1608.92,829.37,1528.11,895.28,1491.76,170.44,905.08
female,f3,p,picture_task_f3_4,dan,e,\ae,590.06,1892.73,598.82,1013.28,829.52,1718.77,929.22,1694.36,950.83,1658.2,240.49,886.11
female,f3,p,picture_task_f3_4,dab,b,\ae,563.1,1841.26,707.57,1889.28,797.74,1756.78,855.13,1730.62,912.03,1717.88,241.34,857.04
female,f3,p,picture_task_f3_4,badge,b,\ae,732.81,1598.82,806.68,1634.51,871.9,1491.03,916.55,1443.05,929.26,1467.41,243.04,882.13
female,f3,p,picture_task_f3_4,dad,e,\ae,558.17,1838.38,768.6,1839.47,867.89,1675.65,948.24,1680.14,967.47,1701.63,284.92,580.31
female,f3,p,picture_task_f3_4,bag,e,\ae,683.06,1595.09,825.61,1663.15,876.44,1621.34,937.6,1613.91,955.52,1607.89,230.19,687.06
female,f3,p,picture_task_f3_4,dull,e,\vt,534.49,1825.43,667.37,1725.86,790.76,1622.95,835.12,1538.53,892.73,1494.08,177.69,815
female,f3,p,picture_task_f3_4,dam,b,\ae,604.38,1850.49,715.76,1559.2,823.31,1804.43,952.54,1784.64,1030.27,1768.88,235.03,851.65
female,f3,p,picture_task_f3_4,dull,b,\vt,537.16,1706.58,676.95,1605.8,813.39,1579.51,838.52,1450.83,862.92,1411.08,171.11,847.83
female,f3,p,picture_task_f3_4,dutch,e,\vt,554.74,1785.17,639.89,1709.04,732,1631.1,786.34,1556.43,818.17,1509.93,136.92,738.87
female,f3,p,picture_task_f3_4,budge,e,\vt,615.77,1186.87,720.24,1204.84,766.24,1243.3,778.55,1273.97,799.55,1304.96,166.87,779.62
female,f3,p,picture_task_f3_4,dash,e,\ae,537.31,1947.85,704.75,1946.15,824.61,1823.45,962.83,1771.69,1000.88,1772.88,253,789.29
female,f3,p,picture_task_f3_4,back,e,\ae,741.04,1655.14,833.23,1700,923.33,1581.36,957.36,1644.84,981.77,1718.16,173.23,273.1
female,f3,p,picture_task_f3_4,dab,e,\ae,513.72,1631.39,654.48,1448.34,789.72,1495.43,841.77,1752.75,927.93,1728.23,266.37,936.2
female,f3,p,picture_task_f3_4,badge,e,\ae,693.69,1757.41,821.54,1752.87,960.1,1745.67,990.66,1773.75,1003.08,1782.54,281.55,870.8
female,f3,p,picture_task_f3_4,bag,b,\ae,793.17,1339.75,869.45,1768.14,950.56,1745.1,958.87,1754.05,949.09,1774.92,248.4,730.83
female,f3,p,picture_task_f3_4,back,b,\ae,780.42,1687.48,836.76,1770.99,870.81,1738.22,935.07,1741.69,992.02,1749.44,154.98,957
female,f3,p,picture_task_f3_4,but,b,\vt,635.62,1213.45,719.42,1226.89,786.46,1277.56,810.95,1359.6,831.2,1385.38,117.12,779.49
female,f3,p,picture_task_f3_4,buck,e,\vt,601.23,1196.41,692.28,1218.89,782.35,1291.82,811.13,1325.68,827.65,1312.01,106.08,903.27
female,f3,s,sentence_task_f3_1,dam,e,\ae,610.17,1714.76,719.48,1697.95,788.68,1693.51,858.12,1668.94,874.36,1606.12,207.11,676.61
female,f3,s,sentence_task_f3_1,dub,b,\vt,642.16,1741.84,747.13,1608.31,774.93,1550.49,808.67,1529.94,857.85,1495.22,139.66,676.99
female,f3,s,sentence_task_f3_1,bad,b,\ae,703.4,1465.98,808.29,1562.25,869.83,1553.6,932.52,1585.92,962.04,1676.16,251.14,675.23
female,f3,s,sentence_task_f3_1,budge,b,\vt,622.46,1138.14,716.42,1163.65,779.06,1233.26,812.42,1267.14,844.59,1294.83,137.78,786.03
female,f3,s,sentence_task_f3_1,dad,b,\ae,621.5,1669.53,745.18,1894.62,822.9,1855.89,855.35,1245.09,871.09,924.56,250.34,782.26
female,f3,s,sentence_task_f3_1,bat,e,\ae,719.89,1470.72,811.09,1550.53,858.29,1245.7,906.56,1188.05,925.49,1329.11,172.68,809.61
female,f3,s,sentence_task_f3_1,dug,e,\vt,529.26,1648.43,649.71,1514.36,757.18,1516.74,801.85,1476.02,853.31,1329.55,162.87,792.45
female,f3,s,sentence_task_f3_1,duck,b,\vt,587.46,1621.6,684.43,1564.84,766.85,1515.14,812.25,1486,845.14,1462.17,123.83,608.28
female,f3,s,sentence_task_f3_1,dutch,b,\vt,563.62,1646.62,678.11,1661.55,777.07,1640.44,808.11,1598.34,828.94,1500.23,133.98,697.43
female,f3,s,sentence_task_f3_1,dan,b,\ae,645.33,1792.99,764.37,1784.59,834.39,1175.45,903.05,1133.89,904.29,1321.17,231.88,696.97
female,f3,s,sentence_task_f3_1,duck,e,\vt,574.87,1665.53,654.33,1657.48,726.18,1621.01,762.21,1558.44,787,1502.75,122.87,744.6
female,f3,s,sentence_task_f3_1,dash,b,\ae,665.4,1803.03,739.84,1308.48,744.52,1415.27,765.73,1454.37,817.05,1045.31,174.56,673.56
female,f3,s,sentence_task_f3_1,dub,e,\vt,552.53,1693.13,654.49,1413.12,739.39,1602.42,773.48,1507.98,814.31,1438.25,152.11,757.92
female,f3,s,sentence_task_f3_1,bud,b,\vt,608.6,1102.35,685.32,1163.89,742.05,1253.37,774.59,1284.72,798.46,1279.16,149.22,577.15
female,f3,s,sentence_task_f3_1,bud,e,\vt,602.86,1108.37,676.58,1146.65,742.92,1224.66,773.41,1285.45,801.8,1282.33,130.74,630.4
female,f3,s,sentence_task_f3_1,bug,b,\vt,597.95,1071.39,672.7,1123.25,742.42,1202.21,785.24,1270.19,820.94,1284.59,150.88,892.94
female,f3,s,sentence_task_f3_1,bat,b,\ae,653.03,1561.01,756.39,1647.43,794.45,1695.25,842.69,1529.25,860.61,1707.63,139.13,788.25
female,f3,s,sentence_task_f3_1,but,e,\vt,587.09,1031.65,684.33,1120.22,757.72,1201.48,785.48,1256.81,813.79,1287.95,117.45,844.89
female,f3,s,sentence_task_f3_1,bad,e,\ae,743.74,1562.25,811.04,1628.95,876.49,1647.54,906.01,1646.95,932.8,1644.62,242.35,751.14
female,f3,s,sentence_task_f3_1,buck,b,\vt,589.86,1103.7,673.61,1153.19,732.74,1200.51,765.84,1246.51,793.57,1273.33,106.42,782.66
female,f3,s,sentence_task_f3_1,dug,b,\vt,619,1615,731.79,1590.18,782.85,1542.29,822.11,1495.08,864.57,1482.51,163.85,743.51
female,f3,s,sentence_task_f3_1,dan,e,\ae,626.7,1855.24,749.85,1757.58,782.07,1345.39,853.64,1562.54,877.94,1671.06,218.78,791.12
female,f3,s,sentence_task_f3_1,dab,b,\ae,708.94,1910.53,757.56,1462.39,813.41,1360.89,849.47,1662.43,874.93,1707.19,230.77,628.21
female,f3,s,sentence_task_f3_1,badge,b,\ae,665.23,1516.29,687.35,1308.81,847.06,1692.98,859.51,1694.04,904.61,1556.14,234.14,725.38
female,f3,s,sentence_task_f3_1,dad,e,\ae,609.97,1856.83,722.99,1905.85,755.59,1685.22,810.03,1403.07,846.3,1730.92,223.04,800.2
female,f3,s,sentence_task_f3_1,bag,e,\ae,696.39,1450.3,797.97,1516.68,873.91,1438.72,902.62,1488.42,916.93,1579.91,216.25,757.39
female,f3,s,sentence_task_f3_1,dull,e,\vt,623.15,1707.1,755.8,1662.6,781.92,1532.17,836.75,1510.38,843.86,1472.53,230.16,791.75
female,f3,s,sentence_task_f3_1,dam,b,\ae,703.3,941.28,776.09,1473.18,865.89,1360.02,867.43,1595.04,876.58,1725.6,219.46,813.46
female,f3,s,sentence_task_f3_1,dull,b,\vt,665.32,1681.38,752.59,1637.7,781.98,1489.61,837.16,1154.67,842.99,1425.03,164.98,642.02
female,f3,s,sentence_task_f3_1,dutch,e,\vt,548.87,1663.26,662.16,1690.04,751.2,1597.16,767.11,1364.5,804.84,1447.25,140.69,787.28
female,f3,s,sentence_task_f3_1,budge,e,\vt,582.77,1099.2,689.77,1202.79,758.91,1253.21,769.45,1326.99,797.41,1337.11,143.81,689.28
female,f3,s,sentence_task_f3_1,dash,e,\ae,585.69,1572.97,698.4,1738.64,795.2,1770,802.76,1574.29,826.49,1706.17,185.24,768.93
female,f3,s,sentence_task_f3_1,bug,e,\vt,639.54,1114.73,738.1,1189.82,774.38,1274.42,809.26,1293.36,836.71,1283.56,146.21,728.94
female,f3,s,sentence_task_f3_1,back,e,\ae,633.14,1503.12,712.65,1572.81,768.78,1634.08,804.37,1669.15,860.03,1671.85,106.59,726.1
female,f3,s,sentence_task_f3_1,dab,e,\ae,614.12,1820.42,605.44,1267.95,751.52,1636.76,757.78,1398.4,799.82,1483.18,164.38,973.03
female,f3,s,sentence_task_f3_1,badge,e,\ae,685.31,1485.22,778.12,1567.7,800.11,1410.45,872.67,1231.74,910.11,1581.25,173.4,995.66
female,f3,s,sentence_task_f3_1,bag,b,\ae,639.63,1550.9,746.78,1707.48,759.94,1710.08,789.81,1683.26,826.8,1747.57,178.28,857.97
female,f3,s,sentence_task_f3_1,back,b,\ae,719.83,1261.42,789.58,1583.13,811.04,1742.58,846.66,1753.47,887.29,1774.6,112.77,824.8
female,f3,s,sentence_task_f3_1,but,b,\vt,708.72,1160.28,779.3,1205.27,809.41,1270.23,846.89,1308.16,877.99,1332.05,127.29,837.04
female,f3,s,sentence_task_f3_1,buck,e,\vt,605.06,1119.2,668.78,1149.31,717.49,1190.47,750.81,1235.59,778.31,1253.03,80.85,805.64
female,f3,s,sentence_task_f3_2,dam,e,\ae,629.3,1778.36,754.25,1803.8,765.12,1750.83,836.36,1570.69,875.19,1703.36,223.07,844.24
female,f3,s,sentence_task_f3_2,dub,b,\vt,584.17,1641.93,683.74,1599,757.87,1551.07,793.3,1503.68,837.62,1477.63,156.86,842.99
female,f3,s,sentence_task_f3_2,bad,b,\ae,757.87,1580.63,879.57,1694.04,931.91,1390.45,971.16,1716.35,984.7,1732.52,245.92,888.66
female,f3,s,sentence_task_f3_2,budge,b,\vt,679.1,1191.54,758.25,1247.44,780.39,1311.6,809.19,1311.67,843.72,1382.96,138.93,921.32
female,f3,s,sentence_task_f3_2,dad,b,\ae,682.31,1832.04,551.99,816.34,879.02,1729.45,962.78,1705.8,993.32,1700.15,248.46,860.68
female,f3,s,sentence_task_f3_2,bat,e,\ae,763.21,1489.01,818.02,1558.21,888.33,1594.34,943.9,1588.43,984.12,1617.07,191.15,861.98
female,f3,s,sentence_task_f3_2,dug,e,\vt,583,1631.18,675.92,1603.14,761.06,1577.01,820.19,1536.17,859.42,1493.33,165.16,825.12
female,f3,s,sentence_task_f3_2,duck,b,\vt,601.12,1697.26,679.18,1650.65,767.45,1646.81,816.19,1619.89,859.92,1577.18,119.15,806.76
female,f3,s,sentence_task_f3_2,dutch,b,\vt,697.01,1728.32,775.45,1686.22,785.75,1589.64,838.57,1572.54,873.48,1552.04,134.33,828.64
female,f3,s,sentence_task_f3_2,dan,b,\ae,656.26,1817.76,794,1784.28,863.88,1783.77,925.21,1780.99,933.15,1778.98,253.39,813.89
female,f3,s,sentence_task_f3_2,duck,e,\vt,594.7,1790.1,634.52,1767.6,699.77,1760.3,741.35,1713,764.56,1648.29,83.05,743.43
female,f3,s,sentence_task_f3_2,dash,b,\ae,689.68,1814.49,763.14,1800.49,794.22,1791.21,837.71,1798.99,857,1798.77,189.25,839.19
female,f3,s,sentence_task_f3_2,dub,e,\vt,627.77,1726.25,731.45,1616.6,771.28,1576.73,804.92,1531.31,848.58,1485.55,162.78,904.24
female,f3,s,sentence_task_f3_2,bud,b,\vt,717.81,1218.68,775.31,1308.86,792.56,1337.32,809.26,1332.44,826.19,1393.65,150.32,999.12
female,f3,s,sentence_task_f3_2,bud,e,\vt,579.35,1154.07,645.97,1184.85,724.36,1276.57,738.06,1281.63,785.1,1321.57,137.51,837.92
female,f3,s,sentence_task_f3_2,bug,b,\vt,576.01,1142.3,635.31,1175.03,711.86,1230.24,742,1294.4,769.5,1334.07,123.9,853.13
female,f3,s,sentence_task_f3_2,but,e,\vt,621,1139.65,699.92,1182.7,740.92,1242,757.63,1270.23,793.55,1304.17,109.58,846.46
female,f3,s,sentence_task_f3_2,bad,e,\ae,680.12,1455.02,821.12,1572.65,902.51,1598.3,943.82,1561.22,940.07,1491.77,228.14,817.12
female,f3,s,sentence_task_f3_2,buck,b,\vt,637.27,1156.89,716.59,1195.14,769.15,1254.05,812.82,1270.45,859.84,1283.46,99.24,813.88
female,f3,s,sentence_task_f3_2,dug,b,\vt,635.05,1705.78,750,1663.96,801.88,1618.55,868.83,1567.61,897.73,1536.11,152.28,808.88
female,f3,s,sentence_task_f3_2,dan,e,\ae,569.46,1757.8,695.35,1699.78,744.07,1697.13,800.83,1696.9,825.55,1663.26,247.81,762.63
female,f3,s,sentence_task_f3_2,dab,b,\ae,638.61,1804.71,731.94,1843.64,738.22,1361.81,810.15,1215.1,835.25,1818.08,205.02,848.47
female,f3,s,sentence_task_f3_2,badge,b,\ae,696.61,1513.85,786.91,1440.66,856.99,1636.79,859.04,1627.38,852.24,1670.35,236.61,959.76
female,f3,s,sentence_task_f3_2,dad,e,\ae,651.73,1837.87,749.69,1736.43,790.23,1245.3,843.11,1716.55,860.82,1673.72,246.04,854.76
female,f3,s,sentence_task_f3_2,bag,e,\ae,671.24,1484.03,764.48,1608.02,816.27,1653.01,846.83,1646.51,872.03,1636.59,221.33,886.28
female,f3,s,sentence_task_f3_2,dull,e,\vt,568.38,1672.85,657.11,1651.84,749.28,1640.87,775.93,1565.71,830.99,1529.71,154.64,892
female,f3,s,sentence_task_f3_2,dam,b,\ae,636.49,1731.27,752.16,1929.12,754.36,1313.77,795.04,1576.17,848,1771.51,207.53,878.8
female,f3,s,sentence_task_f3_2,dull,b,\vt,708.49,1641.54,791.93,1601.09,809.1,1538.75,844.97,1500.66,857.07,1462.26,165.99,857.63
female,f3,s,sentence_task_f3_2,dutch,e,\vt,512.33,1681.72,597.36,1627.04,664.45,1588.85,735.58,1560.45,740.32,1413.94,153.44,847.65
female,f3,s,sentence_task_f3_2,budge,e,\vt,619.64,1164.87,730.17,1234.32,763.53,1326.73,793.83,1317.47,831.01,1386.25,160.5,889.22
female,f3,s,sentence_task_f3_2,dash,e,\ae,575.23,1781.27,385.12,778.8,775.5,1767.12,808.2,1519.99,855.29,1624.9,183.75,890.88
female,f3,s,sentence_task_f3_2,bug,e,\vt,598.11,1126.34,667.26,1156.73,721.23,1222.82,751.96,1275.96,767.7,1278.75,84.51,797.49
female,f3,s,sentence_task_f3_2,back,e,\ae,677.61,1428.15,782.95,1531.65,855.2,1586.77,896.48,1618.09,947.94,1653.39,169.24,848.88
female,f3,s,sentence_task_f3_2,dab,e,\ae,632.13,1822.82,751.03,1867.25,774.26,1725.16,848.14,1682.03,878.17,1690.03,211.27,829.12
female,f3,s,sentence_task_f3_2,badge,e,\ae,685.21,1413.74,783.6,1541.89,844,1570.5,883.71,1638.74,875.63,1623.34,226.67,826.58
female,f3,s,sentence_task_f3_2,bag,b,\ae,687.63,1471.2,788.14,1585.16,822.6,1605.05,848.09,1617.55,871.57,1662.84,155.69,541.27
female,f3,s,sentence_task_f3_2,back,b,\ae,750.33,1609.97,819.87,1676.9,896.06,1638.29,925.74,1701.6,982.77,1731.41,153.1,844.7
female,f3,s,sentence_task_f3_2,but,b,\vt,602.76,1187.16,670.11,1211.75,723.33,1232.07,768.42,1278.65,786.94,1339.81,84.58,807.4
female,f3,s,sentence_task_f3_2,buck,e,\vt,635.76,1250.04,714.81,1296.41,756.95,1324.34,795.21,1342.13,824.44,1334.34,98.39,822.91
female,f3,s,sentence_task_f3_3,dam,e,\ae,597.84,1628.62,727.16,1616.18,772.08,1630.46,809.33,1577.3,869.19,1575.31,233.48,838.49
female,f3,s,sentence_task_f3_3,dub,b,\vt,610.16,1616.43,704.59,1601,731.6,1546.62,786.23,1506.11,815.53,1477.17,140.95,811.71
female,f3,s,sentence_task_f3_3,bad,b,\ae,724.31,1434.7,828.22,1539.91,903.62,1591.15,919.27,1581.49,957.6,1612.87,241.66,797.34
female,f3,s,sentence_task_f3_3,budge,b,\vt,655.71,1152.07,755.42,1190.36,780.07,1240.15,807.01,1309.12,852.78,1335.33,137.79,865.11
female,f3,s,sentence_task_f3_3,dad,b,\ae,708.17,1833.58,814.78,1788.39,876.89,1127.83,891.65,1300.61,918.67,1603.03,273.25,807.12
female,f3,s,sentence_task_f3_3,bat,e,\ae,681.21,1467.61,825.43,1620.87,915.23,1691.94,930.18,1683.91,999.27,1721.03,195.81,707.3
female,f3,s,sentence_task_f3_3,dug,e,\vt,552.57,1653.53,662.53,1618.91,762,1557.52,797.86,1508.18,851.88,1469.41,181.66,869.85
female,f3,s,sentence_task_f3_3,duck,b,\vt,654.55,1690.77,738.06,1685.04,773.72,1610.4,817.2,1607.4,838.94,1567.11,119.98,857.94
female,f3,s,sentence_task_f3_3,dutch,b,\vt,701.17,1803.76,778.5,1775.23,800.99,1702.56,819.63,1628.86,864.21,1620.34,129.36,442.47
female,f3,s,sentence_task_f3_3,dan,b,\ae,673.54,1523.14,768.44,1908.91,860.66,1878.72,929.18,1856.15,969.03,1836.07,246.06,900.87
female,f3,s,sentence_task_f3_3,duck,e,\vt,586.72,1732.59,641.57,1149.56,705.73,1341.24,755.9,1632.03,802.99,1591.63,96.33,847.13
female,f3,s,sentence_task_f3_3,dash,b,\ae,684.98,1889.2,751.79,1596.92,775.38,1572.61,852.79,1853.59,889.6,1813.95,198.84,819.03
female,f3,s,sentence_task_f3_3,dub,e,\vt,595.79,1634.32,721.6,1640.42,764.44,1642.48,801.1,1556.58,849.68,1519.89,158.22,873.8
female,f3,s,sentence_task_f3_3,bud,b,\vt,636.35,1129.08,721.39,1239.67,747.25,1250.36,787.56,1310.08,812.38,1363.71,151.79,877.45
female,f3,s,sentence_task_f3_3,bud,e,\vt,650.07,1159.49,712.3,1252.74,756.36,1292.37,807.82,1327.93,864.92,1378.34,148.68,795.41
female,f3,s,sentence_task_f3_3,bug,b,\vt,710.26,1233.08,792.77,1366.81,822.76,1371.95,862.38,1370.07,879.38,1363.76,137.76,823.23
female,f3,s,sentence_task_f3_3,bat,b,\ae,747.34,1518.69,793.55,1698.4,855.17,1755.75,888.49,1687.95,923.93,1740.48,186.93,868.1
female,f3,s,sentence_task_f3_3,but,e,\vt,692.31,1184.88,757.07,1261.65,774.98,1312.21,820,1323.24,852.56,1376.58,113.82,790.38
female,f3,s,sentence_task_f3_3,bad,e,\ae,740.07,1476.73,527.3,851.72,878.84,1631.06,894.73,1637.4,918.72,1646.52,247.12,822.19
female,f3,s,sentence_task_f3_3,buck,b,\vt,671.18,1178.77,732.32,1232.35,771.17,1241.2,814.65,1262.15,826.38,1313.87,88.8,610.2
female,f3,s,sentence_task_f3_3,dug,b,\vt,643.55,1655.18,747.4,1573.37,793.96,1505.21,856.68,1470.75,861.18,1464.76,174.76,877.12
female,f3,s,sentence_task_f3_3,dan,e,\ae,614.81,1092.88,739.59,1839.95,772.54,1776.44,879.21,1779.27,898.41,1732.04,196.24,890.1
female,f3,s,sentence_task_f3_3,dab,b,\ae,695.3,1809.29,771.74,1836.58,803.31,1741,877.8,1711.26,884.62,1671.33,212.98,951.72
female,f3,s,sentence_task_f3_3,badge,b,\ae,602.86,1527.99,703.44,1629.09,775.32,1717.65,803.05,1544.91,856.07,1724.5,197.29,902.12
female,f3,s,sentence_task_f3_3,dad,e,\ae,631.29,1619.94,755.44,1872.52,761.48,1365.82,843.25,1352.53,856.88,1677.86,237.41,845.89
female,f3,s,sentence_task_f3_3,bag,e,\ae,753.12,1528.35,860.99,1600.76,908.55,1635.34,958.62,1631.64,958.1,1660.19,221.62,918.5
female,f3,s,sentence_task_f3_3,dull,e,\vt,627.98,1680.13,681.82,1410.24,754.24,1635.61,793.21,1333.75,798.85,1520.74,125.57,911.67
female,f3,s,sentence_task_f3_3,dam,b,\ae,698.2,1857.66,783.96,1520.04,796.23,1845.75,825.96,1780.94,873.12,1760.96,217.04,967.19
female,f3,s,sentence_task_f3_3,dull,b,\vt,708.46,1673.33,778.23,1571.98,807.69,1540.14,846.52,1504.49,834.48,1444.01,155.05,928.96
female,f3,s,sentence_task_f3_3,dutch,e,\vt,395.39,858,620.93,921.5,737.31,1589.4,760.08,1586.15,804.62,1535.61,104.67,865.23
female,f3,s,sentence_task_f3_3,budge,e,\vt,629.35,1178.07,713.94,1197.32,768.13,1301.67,786.63,1312.23,837.62,1346.12,150.41,870.59
female,f3,s,sentence_task_f3_3,dash,e,\ae,561.13,1810.27,656.79,1653.68,769.89,1804.79,786.9,1721.38,842.56,1677.3,170.61,854.69
female,f3,s,sentence_task_f3_3,bug,e,\vt,644.04,1172.06,725.08,1246.76,744.19,1270.75,758.71,1271.68,789.38,1293.77,140.59,891.35
female,f3,s,sentence_task_f3_3,back,e,\ae,679.19,1378.3,742.81,1436.97,787.43,1468.81,837.92,1512.82,870.64,1561.61,96.53,900.14
female,f3,s,sentence_task_f3_3,dab,e,\ae,594.84,1730.09,675.53,1696.93,757.72,1708.56,794.95,1663.03,844.96,1576.65,160.17,825.45
female,f3,s,sentence_task_f3_3,badge,e,\ae,775.16,1615.65,797.33,1617.11,876.12,1330.3,931.83,1374.12,936.56,1702.17,227.12,908.11
female,f3,s,sentence_task_f3_3,bag,b,\ae,623.77,1491.3,722.41,1622.01,756.32,1671.47,785.37,1687.71,805.75,1737.15,185.9,836.06
female,f3,s,sentence_task_f3_3,back,b,\ae,721.76,1544.32,806.46,1640.12,864.98,1695.1,903.9,1689.4,922.04,1714.92,152.42,906.45
female,f3,s,sentence_task_f3_3,but,b,\vt,748.43,1249.26,829.54,1282.16,861.75,1349.77,933.04,1318.5,956.01,1408.58,139.43,677.03
female,f3,s,sentence_task_f3_3,buck,e,\vt,715.44,1222.59,762.1,1297.8,782.32,1299.69,830.96,1319.36,856.45,1338.61,81.46,667.45
female,f4,p,picture_task_f4_2,dam,e,\ae,710.91,2052.44,785.72,2001.55,857.58,1917.5,871.7,1874.18,879.7,1787.1,166.62,665.83
female,f4,p,picture_task_f4_2,dub,b,\vt,674.48,1967.24,747.61,1457.05,776.99,1729.9,822.85,1752.13,842.25,1677.01,108.62,633.1
female,f4,p,picture_task_f4_2,bad,b,\ae,789.32,1726.64,830.18,1741.99,866.73,1742.12,875.13,1763.97,867.46,1787.31,179.65,624.63
female,f4,p,picture_task_f4_2,budge,b,\vt,666.22,1474.81,762.67,1537.28,808.45,1599.98,821.69,1646.73,818.1,1704.99,136.85,666.16
female,f4,p,picture_task_f4_2,dad,b,\ae,749.51,2012.41,787.8,1228.21,821.67,1686.12,863.72,1813.17,888.76,1688.36,151.73,643.76
